Barco,operacion,iteraciones, tiempo,daño, complexity
Camel-RBTree,search,13,0.258,7,13.2877
Camel-RBTree,search,14,0.307,7,13.2877
Camel-RBTree,search,13,0.234,7,13.2877
Camel-RBTree,search,14,0.269,7,13.2877
Camel-RBTree,search,12,0.672,8,13.2877
Camel-RBTree,search,12,0.56,8,13.2877
Camel-RBTree,search,14,0.22,7,13.2877
Camel-RBTree,search,13,0.25,7,13.2877
Camel-RBTree,search,15,0.558,6,13.2877
Camel-RBTree,search,13,0.368,7,13.2877
Camel-RBTree,search,13,0.298,7,13.2877
Camel-RBTree,search,14,0.794,7,13.2877
Camel-RBTree,search,13,0.513,7,13.2877
Camel-RBTree,search,12,0.218,8,13.2877
Camel-RBTree,search,12,0.413,8,13.2877
Camel-RBTree,search,14,0.284,7,13.2877
Camel-RBTree,search,13,0.298,7,13.2877
Camel-RBTree,search,13,0.525,7,13.2877
Camel-RBTree,search,15,0.314,6,13.2877
Camel-RBTree,search,13,0.333,7,13.2877
Camel-RBTree,search,16,0.363,6,13.2877
Camel-RBTree,search,9,0.521,11,13.2877
Camel-RBTree,search,13,0.247,7,13.2877
Camel-RBTree,search,12,0.279,8,13.2877
Camel-RBTree,search,13,0.413,7,13.2877
Camel-RBTree,search,10,0.213,10,13.2877
Camel-RBTree,search,14,0.311,7,13.2877
Camel-RBTree,search,16,0.339,6,13.2877
Camel-RBTree,search,12,0.337,8,13.2877
Camel-RBTree,search,15,0.391,6,13.2877
Camel-RBTree,search,11,0.424,9,13.2877
Camel-RBTree,search,14,0.601,7,13.2877
Camel-RBTree,search,7,0.194,14,13.2877
Camel-RBTree,search,15,0.312,6,13.2877
Camel-RBTree,search,11,0.328,9,13.2877
Camel-RBTree,search,10,0.297,10,13.2877
Camel-RBTree,search,13,0.233,7,13.2877
Camel-RBTree,search,15,0.36,6,13.2877
Camel-RBTree,search,9,0.502,11,13.2877
Camel-RBTree,search,11,0.398,9,13.2877
Camel-RBTree,search,14,0.724,7,13.2877
Camel-RBTree,search,11,0.38,9,13.2877
Camel-RBTree,search,12,0.318,8,13.2877
Camel-RBTree,search,12,0.29,8,13.2877
Camel-RBTree,search,11,0.275,9,13.2877
Camel-RBTree,search,15,0.588,6,13.2877
Camel-RBTree,search,10,0.654,10,13.2877
Camel-RBTree,search,12,0.258,8,13.2877
Camel-RBTree,search,15,0.3,6,13.2877
Camel-RBTree,search,12,0.327,8,13.2877
Camel-RBTree,search,10,0.245,10,13.2877
Camel-RBTree,search,12,0.339,8,13.2877
Camel-RBTree,search,9,0.414,11,13.2877
Camel-RBTree,search,11,0.339,9,13.2877
Camel-RBTree,search,13,0.38,7,13.2877
Camel-RBTree,search,15,0.339,6,13.2877
Camel-RBTree,search,10,0.239,10,13.2877
Camel-RBTree,search,11,0.242,9,13.2877
Camel-RBTree,search,14,0.369,7,13.2877
Camel-RBTree,search,13,0.376,7,13.2877
Camel-RBTree,search,12,0.322,8,13.2877
Camel-RBTree,search,12,0.437,8,13.2877
Camel-RBTree,search,12,0.306,8,13.2877
Camel-RBTree,search,12,0.302,8,13.2877
Camel-RBTree,search,14,0.406,7,13.2877
Camel-RBTree,search,12,0.296,8,13.2877
Camel-RBTree,search,14,0.289,7,13.2877
Camel-RBTree,search,14,0.323,7,13.2877
Camel-RBTree,search,16,0.502,6,13.2877
Camel-RBTree,search,6,0.297,16,13.2877
Camel-RBTree,search,15,0.466,6,13.2877
Camel-RBTree,search,13,0.298,7,13.2877
Camel-RBTree,search,11,0.36,9,13.2877
Camel-RBTree,search,15,0.497,6,13.2877
Camel-RBTree,search,14,0.925,7,13.2877
Camel-RBTree,search,14,0.315,7,13.2877
