Barco,operacion,iteraciones, tiempo,daño, complexity
winterhlater-Splay,search,9,0.658,11,13.2877
winterhlater-Splay,search,10,0.779,10,13.2877
winterhlater-Splay,search,12,0.821,8,13.2877
winterhlater-Splay,search,15,1.252,6,13.2877
winterhlater-Splay,search,13,0.758,7,13.2877
winterhlater-Splay,search,8,0.377,12,13.2877
winterhlater-Splay,search,14,1.027,7,13.2877
winterhlater-Splay,search,10,0.744,10,13.2877
winterhlater-Splay,search,12,1.063,8,13.2877
winterhlater-Splay,search,10,0.641,10,13.2877
winterhlater-Splay,search,12,0.868,8,13.2877
winterhlater-Splay,search,6,0.357,16,13.2877
winterhlater-Splay,search,13,0.755,7,13.2877
winterhlater-Splay,search,3,0.135,33,13.2877
winterhlater-Splay,search,9,0.52,11,13.2877
winterhlater-Splay,search,9,0.498,11,13.2877
winterhlater-Splay,search,7,0.374,14,13.2877
winterhlater-Splay,search,8,0.487,12,13.2877
winterhlater-Splay,search,11,0.557,9,13.2877
winterhlater-Splay,search,9,0.451,11,13.2877
winterhlater-Splay,search,11,0.531,9,13.2877
winterhlater-Splay,search,11,1.198,9,13.2877
winterhlater-Splay,search,13,0.739,7,13.2877
winterhlater-Splay,search,10,0.62,10,13.2877
winterhlater-Splay,search,9,0.431,11,13.2877
winterhlater-Splay,search,14,0.755,7,13.2877
winterhlater-Splay,search,10,0.588,10,13.2877
winterhlater-Splay,search,10,0.52,10,13.2877
winterhlater-Splay,search,7,0.391,14,13.2877
winterhlater-Splay,search,12,0.634,8,13.2877
winterhlater-Splay,search,6,0.387,16,13.2877
winterhlater-Splay,search,9,0.838,11,13.2877
winterhlater-Splay,search,8,0.464,12,13.2877
winterhlater-Splay,search,8,0.502,12,13.2877
winterhlater-Splay,search,7,0.379,14,13.2877
winterhlater-Splay,search,11,0.531,9,13.2877
winterhlater-Splay,search,7,0.358,14,13.2877
winterhlater-Splay,search,9,0.469,11,13.2877
winterhlater-Splay,search,8,0.382,12,13.2877
winterhlater-Splay,search,7,0.348,14,13.2877
winterhlater-Splay,search,12,0.742,8,13.2877
winterhlater-Splay,search,10,0.53,10,13.2877
winterhlater-Splay,search,9,0.898,11,13.2877
winterhlater-Splay,search,6,0.357,16,13.2877
winterhlater-Splay,search,5,0.525,20,13.2877
winterhlater-Splay,search,7,0.483,14,13.2877
winterhlater-Splay,search,7,0.419,14,13.2877
winterhlater-Splay,search,12,1.032,8,13.2877
winterhlater-Splay,search,4,0.451,25,13.2877
winterhlater-Splay,search,15,1.313,6,13.2877
winterhlater-Splay,search,11,1.019,9,13.2877
winterhlater-Splay,search,5,0.538,20,13.2877
winterhlater-Splay,search,10,0.83,10,13.2877
winterhlater-Splay,search,9,0.71,11,13.2877
winterhlater-Splay,search,6,0.355,16,13.2877
winterhlater-Splay,search,8,0.538,12,13.2877
winterhlater-Splay,search,13,0.964,7,13.2877
winterhlater-Splay,search,8,0.699,12,13.2877
winterhlater-Splay,search,11,0.62,9,13.2877
winterhlater-Splay,search,9,1.1,11,13.2877
winterhlater-Splay,search,9,0.591,11,13.2877
winterhlater-Splay,search,6,0.52,16,13.2877
winterhlater-Splay,search,9,0.748,11,13.2877
winterhlater-Splay,search,8,0.659,12,13.2877
winterhlater-Splay,search,14,1.205,7,13.2877
winterhlater-Splay,search,8,0.732,12,13.2877
winterhlater-Splay,search,11,0.802,9,13.2877
winterhlater-Splay,search,8,0.363,12,13.2877
winterhlater-Splay,search,11,0.564,9,13.2877
winterhlater-Splay,search,11,0.492,9,13.2877
winterhlater-Splay,search,8,0.407,12,13.2877
winterhlater-Splay,search,14,0.758,7,13.2877
winterhlater-Splay,search,7,0.36,14,13.2877
winterhlater-Splay,search,12,0.486,8,13.2877
winterhlater-Splay,search,5,0.294,20,13.2877
winterhlater-Splay,search,8,0.361,12,13.2877
winterhlater-Splay,search,8,0.375,12,13.2877
winterhlater-Splay,search,12,0.606,8,13.2877
winterhlater-Splay,search,7,0.316,14,13.2877
winterhlater-Splay,search,7,0.465,14,13.2877
winterhlater-Splay,search,9,0.476,11,13.2877
winterhlater-Splay,search,9,0.822,11,13.2877
winterhlater-Splay,search,9,38.473,11,13.2877
winterhlater-Splay,search,13,0.9,7,13.2877
winterhlater-Splay,search,8,0.457,12,13.2877
