Barco,operacion,iteraciones, tiempo,daño, complexity
typhon-Array,insert,181,0.895,0,240.864
typhon-Array,insert,196,0.873,0,241.87
typhon-Array,insert,144,0.63,0,242.877
typhon-Array,insert,215,0.837,0,243.883
typhon-Array,insert,212,0.912,0,244.889
typhon-Array,insert,187,0.81,0,245.895
typhon-Array,insert,235,0.856,0,246.901
typhon-Array,insert,83,0.456,0,247.907
typhon-Array,insert,55,0.422,0,248.913
typhon-Array,insert,188,0.709,0,249.919
typhon-Array,insert,196,0.861,0,250.925
typhon-Array,insert,55,0.481,0,251.931
typhon-Array,insert,111,0.595,0,252.937
typhon-Array,insert,60,0.405,0,253.943
typhon-Array,insert,168,0.61,0,254.948
typhon-Array,insert,185,0.712,0,255.954
typhon-Array,insert,45,0.351,0,256.96
typhon-Array,insert,187,0.648,0,257.966
typhon-Array,insert,123,0.634,0,258.972
typhon-Array,insert,227,0.831,0,259.977
typhon-Array,insert,51,0.417,0,260.983
typhon-Array,insert,65,0.436,0,261.989
typhon-Array,insert,180,0.791,0,262.994
typhon-Array,insert,200,0.786,0,264
typhon-Array,insert,49,0.366,0,265.006
typhon-Array,insert,27,0.287,0,266.011
typhon-Array,insert,129,0.565,0,267.017
typhon-Array,insert,69,0.411,0,268.022
typhon-Array,insert,212,0.896,0,269.028
typhon-Array,insert,68,0.375,0,270.033
typhon-Array,insert,14,0.264,0,271.039
typhon-Array,insert,204,0.745,0,272.044
typhon-Array,insert,125,0.518,0,273.05
typhon-Array,insert,86,0.465,0,274.055
typhon-Array,insert,147,0.637,0,275.061
typhon-Array,insert,113,0.569,0,276.066
typhon-Array,insert,152,0.812,0,277.071
typhon-Array,insert,204,0.867,0,278.077
typhon-Array,insert,56,0.383,0,279.082
typhon-Array,insert,199,0.813,0,280.087
typhon-Array,insert,92,0.468,0,281.093
typhon-Array,insert,167,0.711,0,282.098
typhon-Array,insert,265,1.067,0,283.103
typhon-Array,insert,270,0.834,0,284.109
typhon-Array,insert,187,0.723,0,285.114
typhon-Array,insert,115,0.522,0,286.119
typhon-Array,insert,10,0.215,0,287.124
typhon-Array,insert,150,0.703,0,288.129
typhon-Array,insert,174,0.908,0,289.134
typhon-Array,insert,61,0.396,0,290.14
typhon-Array,insert,218,0.83,0,291.145
typhon-Array,insert,137,0.666,0,292.15
typhon-Array,insert,118,0.731,0,293.155
typhon-Array,insert,230,0.768,0,294.16
typhon-Array,insert,73,0.402,0,295.165
typhon-Array,insert,159,0.609,0,296.17
typhon-Array,insert,254,0.818,0,297.175
typhon-Array,insert,211,0.813,0,298.18
typhon-Array,insert,228,0.905,0,299.185
typhon-Array,insert,298,1.117,0,300.19
typhon-Array,insert,100,0.541,0,301.195
typhon-Array,insert,56,0.364,0,302.2
typhon-Array,insert,227,0.89,0,303.205
typhon-Array,insert,226,0.847,0,304.209
typhon-Array,insert,124,0.535,0,305.214
typhon-Array,insert,96,0.5,0,306.219
typhon-Array,insert,155,0.658,0,307.224
typhon-Array,insert,104,0.696,0,308.229
typhon-Array,insert,112,0.539,0,309.234
typhon-Array,insert,195,0.798,0,310.238
typhon-Array,insert,307,1.14,0,311.243
typhon-Array,insert,186,0.807,0,312.248
typhon-Array,insert,103,0.471,0,313.253
typhon-Array,insert,106,0.505,0,314.257
typhon-Array,insert,197,0.714,0,315.262
typhon-Array,insert,21,0.303,0,316.267
typhon-Array,insert,112,0.583,0,317.271
typhon-Array,insert,56,0.424,0,318.276
typhon-Array,insert,12,0.287,0,319.281
typhon-Array,insert,162,0.595,0,320.285
typhon-Array,insert,293,0.991,0,321.29
typhon-Array,insert,158,0.731,0,322.295
typhon-Array,insert,296,1.084,0,323.299
typhon-Array,insert,9,0.215,0,324.304
typhon-Array,insert,35,0.256,0,325.308
typhon-Array,insert,254,0.941,0,326.313
typhon-Array,insert,255,0.802,0,327.317
typhon-Array,insert,304,1.13,0,328.322
typhon-Array,insert,285,1.045,0,329.326
typhon-Array,insert,141,0.6,0,330.331
typhon-Array,insert,23,0.323,0,331.335
typhon-Array,insert,319,0.983,0,332.34
