Barco,operacion,iteraciones, tiempo,daño, complexity
winterhlater-Splay,search,11,0.773,9,12.7731
winterhlater-Splay,search,7,0.46,14,12.7731
winterhlater-Splay,search,8,0.744,12,12.7731
winterhlater-Splay,search,13,1.091,7,12.7731
winterhlater-Splay,search,9,1.668,11,12.7731
winterhlater-Splay,search,10,1.418,10,12.7731
winterhlater-Splay,search,7,1.013,14,12.7731
winterhlater-Splay,search,8,0.816,12,12.7731
winterhlater-Splay,search,9,0.618,11,12.7731
winterhlater-Splay,search,6,0.34,16,12.7731
winterhlater-Splay,search,7,0.382,14,12.7731
winterhlater-Splay,search,13,0.745,7,12.7731
winterhlater-Splay,search,8,0.485,12,12.7731
winterhlater-Splay,search,12,0.705,8,12.7731
winterhlater-Splay,search,9,0.591,11,12.7731
winterhlater-Splay,search,9,0.457,11,12.7731
winterhlater-Splay,search,10,0.606,10,12.7731
winterhlater-Splay,search,11,0.588,9,12.7731
winterhlater-Splay,search,10,0.504,10,12.7731
winterhlater-Splay,search,10,0.605,10,12.7731
winterhlater-Splay,search,1,0.105,100,12.7731
winterhlater-Splay,search,15,0.882,6,12.7731
winterhlater-Splay,search,3,0.201,33,12.7731
winterhlater-Splay,search,7,0.542,14,12.7731
winterhlater-Splay,search,10,0.61,10,12.7731
winterhlater-Splay,search,11,0.671,9,12.7731
winterhlater-Splay,search,9,0.568,11,12.7731
winterhlater-Splay,search,8,0.48,12,12.7731
winterhlater-Splay,search,6,0.443,16,12.7731
winterhlater-Splay,search,10,0.754,10,12.7731
winterhlater-Splay,search,7,0.406,14,12.7731
winterhlater-Splay,search,3,0.138,33,12.7731
winterhlater-Splay,search,7,0.377,14,12.7731
winterhlater-Splay,search,7,0.46,14,12.7731
winterhlater-Splay,search,10,0.479,10,12.7731
winterhlater-Splay,search,8,0.595,12,12.7731
winterhlater-Splay,search,6,0.348,16,12.7731
winterhlater-Splay,search,11,0.607,9,12.7731
winterhlater-Splay,search,7,0.399,14,12.7731
winterhlater-Splay,search,9,0.487,11,12.7731
winterhlater-Splay,search,11,0.635,9,12.7731
winterhlater-Splay,search,6,0.375,16,12.7731
winterhlater-Splay,search,8,0.474,12,12.7731
winterhlater-Splay,search,8,0.533,12,12.7731
winterhlater-Splay,search,6,0.387,16,12.7731
winterhlater-Splay,search,8,0.519,12,12.7731
winterhlater-Splay,search,4,0.315,25,12.7731
winterhlater-Splay,search,4,0.294,25,12.7731
winterhlater-Splay,search,4,0.319,25,12.7731
winterhlater-Splay,search,10,0.545,10,12.7731
winterhlater-Splay,search,11,0.682,9,12.7731
winterhlater-Splay,search,9,0.42,11,12.7731
winterhlater-Splay,search,10,0.552,10,12.7731
winterhlater-Splay,search,7,0.432,14,12.7731
winterhlater-Splay,search,8,0.555,12,12.7731
winterhlater-Splay,search,8,0.551,12,12.7731
winterhlater-Splay,search,10,0.643,10,12.7731
winterhlater-Splay,search,8,0.376,12,12.7731
winterhlater-Splay,search,9,0.656,11,12.7731
winterhlater-Splay,search,10,0.604,10,12.7731
winterhlater-Splay,search,13,0.679,7,12.7731
winterhlater-Splay,search,8,0.5,12,12.7731
winterhlater-Splay,search,7,0.421,14,12.7731
winterhlater-Splay,search,13,0.767,7,12.7731
winterhlater-Splay,search,5,0.322,20,12.7731
winterhlater-Splay,search,8,0.517,12,12.7731
winterhlater-Splay,search,3,0.15,33,12.7731
winterhlater-Splay,search,3,0.212,33,12.7731
winterhlater-Splay,search,10,0.552,10,12.7731
winterhlater-Splay,search,8,0.531,12,12.7731
winterhlater-Splay,search,11,0.637,9,12.7731
winterhlater-Splay,search,6,0.284,16,12.7731
winterhlater-Splay,search,8,0.584,12,12.7731
winterhlater-Splay,search,11,0.708,9,12.7731
winterhlater-Splay,search,8,0.645,12,12.7731
